car_year,car_brand,car_model,mileage,has_original_invoice,state_of_origin,simulated_loan_amount
2013,,Durango,,Si,Puebla,142100.0
2020,,Hiace,,Si,CDMX,219100.0
2020,,Versa,,No,CDMX,145600.0
2016,,Sonic,,Si,EDOMEX,82600.0
2013,,ROADSTER,,No,Querétaro,123900.0
2022,,RIO,,No,EDOMEX,137200.0
2019,,KICKS,,Si,CDMX,184800.0
2015,,SRX,,Si,Puebla,167300.0
2018,,RIO,,Si,EDOMEX,112700.0
2021,,FORTE,,Si,Veracruz,155400.0
2022,,Vento,,Si,Querétaro,140000.0
2018,,Ibiza,,No,CDMX,149800.0
2015,,Vision,,Si,EDOMEX,72100.0
2018,,Aveo,,Si,CDMX,88410.0
2014,,MINI S,,Si,,125300.0
2016,,Terrain,,Si,,175000.0
2018,,Jetta Nuevo,,Si,,131600.0
2016,,Passat,,Si,CDMX,137200.0
2013,,Sentra,,Si,,76300.0
2016,,Pilot,,Si,CDMX,238000.0
2016,,Mazda 6,,Si,,129500.0
2014,,Jetta Nuevo,,Si,CDMX,90300.0
2019,,Versa,,No,EDOMEX,120400.0
2022,,VIGUS,,Si,CDMX,207900.0
2014,,Attitude,,Si,,62300.0
2018,,Jetta Nuevo,,Si,,131600.0
2016,,Clase C,,Si,CDMX,204400.0
2013,,Kizashi,,Si,EDOMEX,84700.0
2015,,Spark,,Si,EDOMEX,65520.0
2014,,Versa,,Si,,77700.0
2015,,Ikon,,Si,EDOMEX,64610.0
2014,,Gol,,Si,CDMX,60900.0
2019,,CX9,,Si,EDOMEX,335300.0
2021,,Onix,,Si,CDMX,148400.0
2015,,Serie 3,,Si,CDMX,182700.0
2020,,V-DRIVE,,Si,CDMX,108500.0
2014,,Aveo,,Si,EDOMEX,54740.0
2017,,Serie 3,,No,CDMX,198100.0
2014,,Jetta Clasico,,Si,Puebla,78400.0
2022,,CRETA,,Si,CDMX,224210.0
2022,,Civic,,Si,CDMX,242900.0
2016,,Sentra,,Si,EDOMEX,117600.0
2016,,Transit,,No,EDOMEX,163800.0
2015,,Versa,,Si,CDMX,82600.0
2018,,Aveo,,No,CDMX,98910.0
2020,,Corolla,,Si,,176400.0
2017,,Uno,,Si,Tlaxcala,88000.0
2012,,A1,,Si,EDOMEX,85400.0
2018,,Vento,,Si,EDOMEX,96600.0
2019,,Mustang,,Si,CDMX,340900.0
2020,,Vento,,No,CDMX,114800.0
2018,,Versa,,No,CDMX,101500.0
2019,,Prius,,Si,CDMX,178500.0
2012,,Fiesta,,Si,,57330.0
2015,,Aveo,,Si,EDOMEX,58310.0
2016,,March,,Si,EDOMEX,71400.0
2021,,CX30,,Si,Hidalgo,242900.0
2016,,Trax,,Si,CDMX,138600.0
2012,,Aveo,,Si,CDMX,46830.0
2020,,Versa,,Si,CDMX,145600.0
2020,,RIO,,Si,EDOMEX,140000.0
2015,,Aveo,,Si,,58310.0
2015,,Mirage,,Si,CDMX,70700.0
2017,,Gol,,Si,EDOMEX,81200.0
2018,,RIO,,No,CDMX,130900.0
2015,,Versa,,Si,EDOMEX,83300.0
2019,,Beat,,No,EDOMEX,90300.0
2013,,Clase E,,Si,EDOMEX,175000.0
2023,,MG5,,Si,CDMX,156800.0
2023,,Attitude,,Si,CDMX,128800.0
2020,,Captur,,Si,EDOMEX,158900.0
2016,,Wrangler,,Si,Guerrero,330400.0
2017,,D20,,Si,EDOMEX,60900.0
2017,,ELANTRA,,Si,EDOMEX,118300.0
2012,,FAW,,Si,CDMX,27300.0
2012,,Spark,,Si,EDOMEX,43610.0
2016,,Town,,No,CDMX,126000.0
2019,,Mirage,,No,CDMX,113610.0
2015,,Clase GLK,,Si,CDMX,193900.0
2017,,Attitude,,No,EDOMEX,82600.0
2015,,Logan,,Si,,63000.0
2017,,Gol,,Si,EDOMEX,81900.0
2021,,Onix,,No,CDMX,138600.0
2018,,RIO,,Si,CDMX,114100.0
2013,,Aveo,,Si,EDOMEX,55090.0
2012,,Colorado,,Si,CDMX,135800.0
2013,,Tiida,,Si,CDMX,55790.0
2018,,Jetta Nuevo,,Si,CDMX,138600.0
2023,,MG5,,Si,Veracruz,169400.0
2017,,Vento,,Si,CDMX,93800.0
2014,,Sienna,,Si,CDMX,184800.0
2017,,Mazda 3,,Si,EDOMEX,138600.0
2019,,Vento,,Si,EDOMEX,107800.0
2018,,CRETA,,Si,,147630.0
2019,,A3,,Si,CDMX,228200.0
2018,,Vento,,Si,EDOMEX,110600.0
2017,,Gol,,Si,,81900.0
2023,,A1,,No,CDMX,268100.0
2016,,Sonic,,Si,EDOMEX,97300.0
2018,,Cavalier,,Si,,115850.0
2016,,Tiguan,,Si,EDOMEX,138600.0
2019,,Vento,,Si,EDOMEX,107100.0
2019,,Aveo,,No,CDMX,108990.0
2017,,Corolla,,Si,EDOMEX,125300.0
2021,,Cavalier,,Si,EDOMEX,152600.0
2017,,Vento,,Si,EDOMEX,100100.0
2012,,Jetta Clasico,,Si,CDMX,65800.0
2016,,X Trail,,Si,CDMX,151900.0
2020,,Cavalier,,Si,CDMX,160300.0
2020,,March,,Si,,118300.0
2014,,Fiesta,,Si,EDOMEX,93800.0
2020,,Accord,,Si,EDOMEX,93100.0
2015,,Sonic,,Si,CDMX,87500.0
2012,,Liberty,,Si,CDMX,88200.0
2015,,Versa,,Si,EDOMEX,82600.0
2017,,Spark,,No,CDMX,58870.0
2012,,F-350,,No,CDMX,165200.0
2021,,X3,,Si,EDOMEX,350000.0
2014,,Fusion,,Si,EDOMEX,97300.0
2017,,Logan,,Si,,66500.0
2013,,Ibiza,,Si,CDMX,77000.0
2013,,Tiida,,Si,CDMX,55790.0
2018,,Aveo,,Si,CDMX,86730.0
2019,,FORTE,,Si,EDOMEX,163800.0
2014,,301,,Si,EDOMEX,65800.0
2017,,Aveo,,Si,EDOMEX,73920.0
2018,,Beat,,Si,CDMX,74900.0
2018,,Vento,,No,EDOMEX,94500.0
2013,,Mazda 3,,No,CDMX,104300.0
2012,,Mazda 3,,Si,EDOMEX,79800.0
2012,,Kizashi,,Si,,77000.0
2023,,Civic,,No,CDMX,298900.0
2016,,Figo,,Si,,74200.0
2017,,Sonic,,Si,CDMX,104300.0
2013,,Sonic,,No,EDOMEX,63980.0
2012,,207,,Si,CDMX,47180.0
2013,,Spark,,Si,CDMX,40110.0
2018,,Vento,,Si,CDMX,93800.0
2013,,Ibiza,,Si,EDOMEX,84700.0
2015,,Sonic,,Si,CDMX,79100.0
2019,,Vitara,,Si,CDMX,181300.0
2021,,Versa,,No,CDMX,135100.0
2018,,Cavalier,,Si,CDMX,123760.0
2019,,Kwid,,Si,CDMX,86800.0
2021,,Beat,,Si,CDMX,101500.0
2019,,Prius,,No,CDMX,156100.0
2017,,MINI S,,Si,CDMX,221200.0
2022,,Aveo,,Si,CDMX,134470.0
2015,,Logan,,Si,,63000.0
2022,,Aveo,,Si,,124250.0
2012,,Passat,,Si,CDMX,80500.0
2014,,Versa,,Si,CDMX,74200.0
2022,,Nivus,,Si,,224700.0
2020,,3008,,No,,205800.0
2021,,KICKS,,No,CDMX,207900.0
2015,,Passat,,Si,EDOMEX,108500.0
2014,,X Trail,,Si,CDMX,127400.0
2017,,Sonic,,Si,CDMX,101500.0
2016,,Gol,,Si,CDMX,72800.0
2019,,CX5,,Si,,228900.0
2015,,Sonic,,No,EDOMEX,84000.0
2012,,Mazda 3,,Si,CDMX,78400.0
2017,,Estacas,,Si,CDMX,136500.0
2018,,Tiguan,,Si,EDOMEX,212100.0
2020,,ARONA,,Si,EDOMEX,196700.0
2012,,Fiesta,,No,EDOMEX,59360.0
2017,,Tiguan,,No,CDMX,157500.0
2016,,Sonic,,Si,EDOMEX,84700.0
2020,,Beat,,Si,EDOMEX,113400.0
2023,,A4,,Si,CDMX,350000.0
2013,,Duster,,Si,CDMX,79800.0
2014,,X Trail,,Si,EDOMEX,125300.0
2020,,Aveo,,Si,EDOMEX,119910.0
2014,,Selecciona un modelo,,Si,CDMX,179620.0
2013,,Transporter,,No,EDOMEX,105000.0
2017,,Impreza,,Si,EDOMEX,149100.0
2013,,Toledo,,Si,CDMX,72100.0
2016,,Mazda 3,,Si,EDOMEX,119700.0
2012,,Jetta Clasico,,Si,,79800.0
2017,,Fiesta,,Si,CDMX,91700.0
2020,,Stepway,,No,EDOMEX,125370.0
2023,,Onix,,Si,CDMX,172200.0
2012,,Sentra,,No,CDMX,64400.0
2019,,ACCENT,,Si,CDMX,125860.0
2015,,Tiida,,Si,CDMX,64610.0
2016,,Figo,,Si,Jalisco,77000.0
2012,,March,,Si,EDOMEX,61600.0
2017,,Versa,,Si,CDMX,98700.0
2012,,Murano,,Si,,123200.0
2017,,Fusion,,Si,,201600.0
2013,,Aveo,,Si,,56210.0
2012,,Sonic,,Si,,58310.0
2016,,Fiesta,,Si,EDOMEX,90300.0
2015,,Yaris,,No,CDMX,100100.0
2018,,March,,Si,,86450.0
2017,,Sentra,,Si,CDMX,142800.0
2015,,Spark,,Si,CDMX,58240.0
2017,,GRAND I10,,Si,CDMX,101220.0
2015,,Vision,,No,CDMX,72100.0
2017,,Sonic,,No,EDOMEX,100100.0
2018,,Tiida,,Si,CDMX,84700.0
2017,,Figo,,No,CDMX,81410.0
2015,,Passat,,No,Querétaro,107100.0
2015,,Sonic,,Si,EDOMEX,79100.0
2018,,Logan,,No,CDMX,86800.0
2020,,Kwid,,No,,98000.0
2012,,March,,No,CDMX,57680.0
2021,,Vento,,No,CDMX,123900.0
2014,,Vento,,Si,CDMX,84700.0
2017,,Attitude,,Si,CDMX,83300.0
2017,,Versa,,No,EDOMEX,100100.0
2017,,Jetta Clasico,,Si,EDOMEX,79800.0
2020,,Duster,,No,,119000.0
2022,,Mazda 3,,Si,CDMX,186200.0
2017,,Yaris,,Si,CDMX,105700.0
2015,,Malibu,,No,,128800.0
2015,,CR-V,,Si,,165900.0
2012,,Sentra,,Si,,67900.0
2015,,Duster,,Si,CDMX,92400.0
2015,,FIT,,No,CDMX,100800.0
2013,,Sentra,,Si,EDOMEX,79100.0
2019,,Beat,,Si,EDOMEX,103600.0
2017,,Sentra,,Si,CDMX,126000.0
2023,,Mazda 3,,Si,CDMX,198800.0
2015,,Stepway,,No,CDMX,76300.0
2012,,Ikon,,Si,CDMX,46270.0
2017,,Neon,,Si,CDMX,111300.0
2015,,Tiida,,No,EDOMEX,63140.0
2017,,Sentra,,Si,CDMX,126000.0
2012,,Civic,,Si,CDMX,89600.0
2016,,Tiida,,Si,CDMX,72800.0
2014,,Grand Cherokee,,Si,CDMX,277900.0
2019,,SORENTO,,Si,CDMX,240100.0
2016,,Versa,,Si,CDMX,95200.0
2012,,Gol,,Si,EDOMEX,49700.0
2018,,Vento,,Si,,105000.0
2015,,Versa,,Si,EDOMEX,85400.0
2013,,Jetta Nuevo,,Si,CDMX,105000.0
2014,,Navigator,,Si,EDOMEX,172900.0
2016,,Civic,,Si,,136500.0
2016,,Figo,,No,EDOMEX,77700.0
2020,,GRAND I10,,No,CDMX,101150.0
2016,,Vento,,Si,EDOMEX,86100.0
2017,,Sonic,,Si,CDMX,104300.0
2015,,Sonic,,Si,CDMX,84000.0
2015,,Versa,,Si,EDOMEX,82600.0
2016,,Gol,,No,EDOMEX,73500.0
2019,,Cavalier,,No,CDMX,124600.0
2013,,CX9,,Si,CDMX,127400.0
2012,,Gol,,No,EDOMEX,46900.0
2017,,Aveo,,No,EDOMEX,70700.0
2013,,Gol,,No,CDMX,54600.0
2020,,Figo,,No,CDMX,116690.0
2017,,City,,Si,EDOMEX,121100.0
2016,,Versa,,No,CDMX,89600.0
2018,,Beat,,Si,CDMX,83300.0
2015,,Fluence,,Si,CDMX,91700.0
2019,,Pathfinder,,Si,CDMX,291200.0
2012,,Forester,,Si,,108500.0
2017,,Sentra,,Si,CDMX,121800.0
2021,,RIO,,Si,CDMX,139300.0
2019,,Beat,,Si,EDOMEX,77700.0
2021,,Versa,,Si,EDOMEX,145600.0
2018,,Aveo,,Si,EDOMEX,90020.0
2018,,SOUL,,Si,CDMX,184800.0
2020,,Aveo,,No,EDOMEX,105560.0
2017,,Sonic,,Si,EDOMEX,108500.0
2015,,Trax,,Si,CDMX,114800.0
2014,,Sonic,,Si,CDMX,77700.0
2015,,Ibiza,,Si,EDOMEX,88200.0
2012,,Clase C,,Si,EDOMEX,109200.0
2020,,Aveo,,Si,CDMX,105560.0
2017,,March,,Si,EDOMEX,72940.0
2012,,Ibiza,,Si,CDMX,66500.0
2017,,Journey,,Si,CDMX,168700.0
2018,,FORTE,,Si,EDOMEX,140000.0
2012,,Sentra,,Si,CDMX,67200.0
2019,,Yaris,,No,,111300.0
2017,,Spark,,Si,EDOMEX,66430.0
2018,,Captur,,Si,CDMX,130410.0
2012,,Explorer,,Si,EDOMEX,130200.0
2022,,RAV4,,Si,,306600.0
2014,,Vento,,No,CDMX,88200.0
2018,,Toledo,,Si,CDMX,139300.0
2012,,Touareg,,Si,EDOMEX,146300.0
2016,,CX3,,Si,EDOMEX,148400.0
2022,,Civic,,Si,,294000.0
2017,,Spark,,Si,EDOMEX,76300.0
2020,,RIO,,Si,EDOMEX,141400.0
2015,,Aveo,,No,CDMX,58310.0
2018,,Beat,,Si,CDMX,80500.0
2018,,Frontier,,Si,EDOMEX,186200.0
2017,,Trax,,Si,EDOMEX,129500.0
2015,,Ibiza,,Si,EDOMEX,84700.0
2017,,Yaris,,Si,CDMX,110600.0
2016,,Jetta Nuevo,,Si,EDOMEX,124600.0
2018,,Attitude,,Si,EDOMEX,83300.0
2019,,Beat,,Si,CDMX,92400.0
2015,,Focus,,Si,,100800.0
2018,,SPORTAGE,,Si,,213500.0
2020,,Aveo,,Si,EDOMEX,105560.0
2021,,Beat,,Si,EDOMEX,112000.0
2018,,Beat,,Si,CDMX,96600.0
2017,,Ducato Van,,No,EDOMEX,183400.0
2014,,A5,,Si,CDMX,149100.0
2020,,Vento,,Si,CDMX,115500.0
2012,,Chrysler 200,,Si,,62300.0
2021,,Onix,,Si,EDOMEX,144200.0
2014,,Aveo,,Si,CDMX,57120.0
2016,,Figo,,No,CDMX,83300.0
2014,,Fiesta,,No,CDMX,68600.0
2014,,Vento,,Si,EDOMEX,84000.0
2012,,Grand Vitara,,Si,CDMX,88200.0
2013,,Sentra,,Si,CDMX,81900.0
2015,,Ibiza,,Si,CDMX,98700.0
2014,,Journey,,No,CDMX,117600.0
2018,,Vento,,Si,CDMX,110600.0
2016,,Versa,,Si,CDMX,89600.0
2019,,City,,No,EDOMEX,146300.0
2015,,Chrysler 200,,Si,,109200.0
2013,,Cruze,,Si,CDMX,63000.0
2016,,Lobo,,No,CDMX,350000.0
2013,,Aveo,,Si,EDOMEX,50750.0
2020,,Attitude,,Si,CDMX,108500.0
2016,,FORTE,,Si,CDMX,108500.0
2015,,Vento,,No,CDMX,83300.0
2013,,Fusion,,Si,CDMX,86100.0
2017,,Mirage,,Si,,82600.0
2020,,Gol,,Si,CDMX,113400.0
2016,,Mirage,,Si,CDMX,63420.0
2017,,Versa,,Si,,100100.0
2018,,Jetta Nuevo,,Si,CDMX,112000.0
2022,,Clase E,,Si,EDOMEX,350000.0
2020,,Aveo,,Si,CDMX,121940.0
2017,,X Trail,,No,EDOMEX,158200.0
2019,,Clase GLE,,Si,CDMX,350000.0
2018,,Vento,,No,EDOMEX,110600.0
2020,,Ertiga,,Si,EDOMEX,147700.0
2016,,Sonic,,Si,CDMX,86800.0
2018,,Vento,,Si,CDMX,103600.0
2013,,Leon,,Si,,98000.0
2016,,Yaris,,Si,CDMX,97300.0
2012,,Jetta Clasico,,Si,CDMX,84700.0
2017,,Vento,,Si,CDMX,93800.0
2016,,Fiesta,,No,EDOMEX,90300.0
2012,,Focus,,Si,CDMX,61600.0
2018,,RIO,,Si,EDOMEX,121100.0
2014,,Aveo,,Si,CDMX,54740.0
2017,,Figo,,No,EDOMEX,81410.0
2015,,Fiesta,,Si,EDOMEX,79100.0
2014,,CC,,Si,CDMX,117600.0
2013,,207,,Si,EDOMEX,53340.0
2012,,Gol,,Si,CDMX,58100.0
2017,,Gol,,Si,CDMX,81900.0
2017,,Fiesta,,Si,CDMX,104300.0
2018,,Tiguan,,Si,CDMX,205800.0
2015,,ELANTRA,,Si,CDMX,93800.0
2017,,Vento,,Si,EDOMEX,93800.0
2015,,Avanza,,Si,EDOMEX,96600.0
2018,,Beetle,,No,EDOMEX,165900.0
2013,,Fiesta,,Si,EDOMEX,64400.0
2012,,Stepway,,Si,,62580.0
2015,,Cherokee,,Si,CDMX,177800.0
2012,,Gol,,Si,,46900.0
2021,,301,,Si,EDOMEX,130200.0
2022,,X1,,Si,,383600.0
2019,,City,,Si,,146300.0
2015,,XV,,Si,CDMX,128800.0
2021,,RIO,,No,EDOMEX,141400.0
2013,,Aveo,,Si,CDMX,50750.0
2015,,Versa,,Si,CDMX,81900.0
2015,,Malibu,,Si,,112700.0
2018,,Frontier,,Si,,186200.0
2017,,Jetta Nuevo,,Si,CDMX,116900.0
2018,,Vento,,Si,CDMX,109900.0
2015,,Kangoo Express,,No,CDMX,79800.0
2016,,Aveo,,Si,EDOMEX,68600.0
2015,,CR-V,,Si,EDOMEX,167300.0
2013,,Jetta Nuevo,,Si,CDMX,101500.0
2016,,Charger,,No,CDMX,159600.0
2016,,Jetta Nuevo,,Si,EDOMEX,154000.0
2017,,City,,Si,EDOMEX,122500.0
2015,,Tacoma,,Si,,224700.0
2020,,Aveo,,Si,CDMX,122570.0
2018,,Versa,,Si,CDMX,110600.0
2018,,Vento,,Si,CDMX,100800.0
2023,,Aveo,,Si,EDOMEX,149030.0
2015,,Sonic,,Si,EDOMEX,84000.0
2017,,Fluence,,Si,CDMX,93800.0
2012,,Versa,,No,EDOMEX,62790.0
2018,,Jetta Nuevo,,Si,CDMX,147700.0
2017,,Versa,,Si,CDMX,110600.0
2018,,Polo,,Si,CDMX,108500.0
2015,,Aveo,,Si,EDOMEX,67900.0
2018,,SEI3,,Si,CDMX,123900.0
2016,,Ram 1500,,Si,,245000.0
2013,,Sentra,,Si,CDMX,81900.0
2018,,March,,Si,CDMX,95200.0
2020,,Versa,,Si,EDOMEX,150500.0
2020,,Mazda 2,,No,EDOMEX,148400.0
2016,,Mazda 3,,Si,CDMX,121800.0
2015,,Sentra,,Si,CDMX,102200.0
2015,,URVAN,,Si,EDOMEX,114100.0
2017,,Sandero,,No,CDMX,72100.0
2023,,Odyssey,,Si,CDMX,548100.0
2019,,Yaris,,Si,,111300.0
2015,,Sonic,,Si,CDMX,84000.0
2023,,March,,No,EDOMEX,122570.0
2020,,Virtus,,Si,CDMX,142100.0
2022,,2008,,No,CDMX,253400.0
2017,,Outlander,,Si,CDMX,168700.0
2019,,Vento,,Si,EDOMEX,107100.0
2013,,Passat,,Si,EDOMEX,89600.0
2012,,Aveo,,Si,CDMX,46550.0
2017,,Sentra,,Si,EDOMEX,121800.0
2015,,Ikon,,Si,CDMX,64610.0
2013,,Versa,,Si,CDMX,74400.0
2015,,Serie 2,,Si,CDMX,174300.0
2020,,Beat,,Si,EDOMEX,113400.0
2016,,Aveo,,Si,CDMX,65800.0
2018,,Aveo,,Si,EDOMEX,86310.0
2016,,Sonic,,Si,CDMX,98000.0
2012,,Jetta Clasico,,Si,EDOMEX,65800.0
2017,,Q50,,No,CDMX,245700.0
2017,,Trax,,Si,EDOMEX,129500.0
2020,,ACCENT,,No,EDOMEX,129360.0
2017,,Versa,,No,EDOMEX,92400.0
2023,,Captiva,,Si,CDMX,247200.0
2020,,SOUL,,Si,CDMX,158200.0
2012,,Tiida,,Si,CDMX,53970.0
2013,,Cruze,,Si,EDOMEX,65800.0
2015,,Tiida,,Si,CDMX,64610.0
2021,,GRAND I10,,Si,CDMX,123200.0
2021,,SPORTAGE,,Si,CDMX,250600.0
2017,,Vento,,Si,CDMX,100100.0
2016,,Toledo,,Si,CDMX,88900.0
2012,,Focus,,Si,EDOMEX,77700.0
2021,,Onix,,Si,CDMX,130200.0
2022,,Versa,,Si,CDMX,159600.0
2021,,Spark,,No,EDOMEX,138740.0
2018,,Vento,,Si,EDOMEX,96600.0
2016,,Clase GLA,,Si,CDMX,191100.0
2018,,Versa,,No,CDMX,102200.0
2012,,500,,Si,CDMX,72800.0
2015,,Swift,,Si,EDOMEX,84700.0
2017,,Spark,,Si,CDMX,71400.0
2012,,Avenger,,Si,CDMX,58100.0
2015,,Aveo,,Si,CDMX,58310.0
2019,,Beat,,Si,CDMX,108500.0
2020,,Kwid,,Si,CDMX,86100.0
2023,,Onix,,No,EDOMEX,149100.0
2014,,Pathfinder,,Si,EDOMEX,161700.0
2013,,Terrain,,No,EDOMEX,124600.0
2020,,URVAN,,Si,EDOMEX,196000.0
2018,,March,,No,CDMX,78470.0
2015,,Tsuru,,Si,CDMX,59710.0
2018,,Toledo,,Si,CDMX,114800.0
2013,,Gol,,Si,EDOMEX,54600.0
2017,,Versa,,Si,CDMX,92400.0
2015,,Polo,,Si,CDMX,85400.0
2012,,Aveo,,Si,EDOMEX,54110.0
2017,,SPORTAGE,,Si,EDOMEX,172200.0
2019,,Aveo,,Si,CDMX,103250.0
2012,,Aveo,,Si,CDMX,53830.0
2018,,Attitude,,Si,EDOMEX,84700.0
2014,,Passat,,Si,CDMX,96600.0
2018,,Gol,,Si,,88900.0
2012,,Spark,,Si,CDMX,45570.0
2017,,Spark,,Si,EDOMEX,66430.0
2020,,SEDONA,,Si,CDMX,269500.0
2022,,GIULIA,,Si,,979300.0
2022,,Aveo,,No,,123900.0
2018,,Gol,,Si,CDMX,88900.0
2012,,Fluence,,Si,EDOMEX,74200.0
2018,,Vento,,Si,CDMX,100800.0
2020,,Aveo,,Si,CDMX,105560.0
2016,,Jetta Nuevo,,Si,,107800.0
2017,,CRETA,,Si,EDOMEX,147700.0
2014,,Uno,,Si,CDMX,59780.0
2021,,Vento,,Si,EDOMEX,138600.0
2015,,Sonic,,Si,CDMX,84000.0
2012,,Liberty,,Si,EDOMEX,91000.0
2016,,Attitude,,Si,CDMX,70700.0
2015,,Camry,,Si,EDOMEX,142100.0
2014,,Clase A,,Si,,111300.0
2015,,March,,Si,CDMX,84700.0
2019,,CX5,,Si,CDMX,228900.0
2018,,Attitude,,Si,CDMX,84700.0
2016,,Jetta Nuevo,,Si,CDMX,105700.0
2014,,Vento,,Si,EDOMEX,77700.0
2014,,Vento,,No,CDMX,84000.0
2018,,Civic,,Si,CDMX,184800.0
2017,,Sienna,,Si,CDMX,208600.0
2019,,Figo,,Si,EDOMEX,106610.0
2018,,Eco Sport,,Si,EDOMEX,168140.0
2020,,Aveo,,No,CDMX,105560.0
2017,,Vento,,Si,EDOMEX,100100.0
2017,,Cruze,,Si,EDOMEX,128100.0
2019,,KICKS,,Si,CDMX,189700.0
2018,,Cavalier,,Si,EDOMEX,133420.0
2016,,Camaro,,Si,EDOMEX,222600.0
2022,,CX5,,Si,CDMX,321300.0
2019,,Serie 2,,No,CDMX,277200.0
2015,,Palio,,Si,CDMX,70000.0
2017,,Versa,,No,CDMX,99400.0
2017,,Sandero,,Si,CDMX,95200.0
2022,,Versa,,No,EDOMEX,159600.0
2017,,Versa,,Si,EDOMEX,100100.0
2012,,Stepway,,Si,CDMX,62580.0
2012,,Swift,,No,CDMX,72100.0
2018,,March,,Si,EDOMEX,87640.0
2018,,CX5,,Si,,226800.0
2018,,Vento,,Si,EDOMEX,96600.0
2017,,Tiida,,Si,EDOMEX,76300.0
2016,,UP,,Si,EDOMEX,76300.0
2018,,Vento,,Si,EDOMEX,96600.0
2017,,Versa,,Si,EDOMEX,97300.0
2012,,Sonic,,Si,CDMX,63210.0
2017,,CRETA,,Si,CDMX,138600.0
2018,,Vento,,Si,CDMX,96600.0
2018,,Vento,,Si,CDMX,117600.0
2014,,Fiesta,,Si,EDOMEX,74900.0
2020,,CRETA,,Si,EDOMEX,196770.0
2014,,Aveo,,Si,CDMX,61320.0
2012,,Sentra,,Si,EDOMEX,63770.0
2016,,Versa,,Si,CDMX,86100.0
2019,,City,,Si,,137200.0
2015,,Avanza,,Si,EDOMEX,98700.0
2019,,ACCENT,,Si,EDOMEX,121520.0
2013,,Mazda 3,,Si,CDMX,81200.0
2018,,Avanza,,No,CDMX,124600.0
2018,,Aveo,,Si,EDOMEX,105070.0
2019,,Estacas,,Si,CDMX,168000.0
2016,,Sonic,,No,CDMX,88200.0
2019,,Clase GLE,,Si,CDMX,350000.0
2015,,Fluence,,Si,CDMX,80500.0
2019,,Versa,,No,EDOMEX,114100.0
2013,,Tsuru,,Si,EDOMEX,49070.0
2016,,Aveo,,Si,EDOMEX,65800.0
2020,,Kwid,,Si,CDMX,93100.0
2023,,MG5,,Si,CDMX,160800.0
2018,,FORTE,,Si,EDOMEX,136500.0
2012,,Gol,,Si,CDMX,46900.0
2016,,Sonic,,Si,EDOMEX,98000.0
2020,,Versa,,Si,CDMX,124600.0
2015,,Aveo,,No,EDOMEX,58310.0
2020,,Cavalier,,Si,CDMX,163100.0
2019,,A5,,Si,CDMX,394100.0
2017,,Versa,,Si,CDMX,105700.0
2017,,RIO,,Si,CDMX,112700.0
2019,,Amarok,,Si,CDMX,252700.0
2013,,Escape,,Si,EDOMEX,114800.0
2019,,A4,,Si,,277200.0
2013,,Versa,,Si,EDOMEX,71400.0
2014,,Ibiza,,Si,EDOMEX,89600.0
2018,,March,,Si,CDMX,113400.0
2020,,Hiace,,Si,EDOMEX,219800.0
2017,,RIO,,Si,CDMX,106400.0
2022,,Mustang,,Si,,1259300.0
2017,,Clase GLC,,Si,CDMX,330400.0
2020,,GRAND I10,,Si,EDOMEX,93170.0
2017,,Vision,,No,EDOMEX,82600.0
2015,,Trax,,Si,CDMX,114800.0
2013,,207,,Si,EDOMEX,58800.0
2015,,Sonic,,Si,CDMX,77000.0
2017,,Versa,,Si,CDMX,92400.0
2016,,CX5,,Si,Nuevo León,143500.0
2014,,Mazda 3,,Si,CDMX,121100.0
2012,,CR-V,,Si,CDMX,123200.0
2015,,Versa,,Si,CDMX,84000.0
2018,,Duster,,Si,CDMX,119000.0
2014,,Serie 5,,Si,CDMX,158400.0
2014,,Captiva,,Si,EDOMEX,103600.0
2014,,Spark,,Si,EDOMEX,41230.0
2018,,Aveo,,Si,Querétaro,83230.0
2017,,Spark,,Si,CDMX,78540.0
2019,,Attitude,,Si,CDMX,100800.0
2018,,Aveo,,Si,CDMX,100880.0
2018,,Vento,,Si,EDOMEX,100800.0
2017,,Aveo,,Si,Veracruz,73010.0
2018,,Escape,,No,EDOMEX,189700.0
2011,,Town,,Si,CDMX,100100.0
2013,,Scala,,Si,EDOMEX,47670.0
2018,,Figo,,Si,EDOMEX,94150.0
2015,,301,,Si,EDOMEX,76300.0
2015,,Odyssey,,No,CDMX,192500.0
2023,,Sentra,,Si,,216300.0
2015,,Serie 1,,Si,CDMX,121800.0
2015,,Vento,,Si,CDMX,84000.0
2011,,CC,,Si,EDOMEX,80500.0
2019,,Vento,,Si,CDMX,106400.0
2018,,Ibiza,,Si,CDMX,144200.0
2017,,Passat,,Si,CDMX,155400.0
2020,,Ranger,,Si,EDOMEX,256200.0
2011,,Serie 1,,Si,CDMX,92400.0
2018,,Vento,,Si,CDMX,96600.0
2018,,FORTE,,Si,CDMX,125300.0
2012,,Scala,,Si,CDMX,44660.0
2018,,Neon,,Si,EDOMEX,116480.0
2014,,Duster,,Si,,82600.0
2018,,Aveo,,Si,EDOMEX,99260.0
2022,,RDX,,Si,CDMX,508200.0
2011,,Tiida,,Si,,47180.0
2013,,MINI S,,Si,CDMX,134400.0
2022,,Groove,,Si,EDOMEX,179900.0
2013,,Outlander,,Si,CDMX,95900.0
2019,,CR-V,,Si,CDMX,238700.0
2018,,Aveo,,Si,EDOMEX,80080.0
